7.650000 -0.408844   0.49545845
7.660000 -0.397357   0.49560728
7.670000 -0.385946   0.49575366
7.680000 -0.374610   0.49589763
7.690000 -0.363348   0.49603925
7.700000 -0.352155   0.49617859
7.710000 -0.341032   0.49631568
7.720000 -0.329975   0.49645061
7.730000 -0.318983   0.49658342
7.740000 -0.308053   0.49671418
7.750000 -0.297184   0.49684296
7.760000 -0.286373   0.49696980
7.770000 -0.275618   0.49709479
7.780000 -0.264918   0.49721798
7.790000 -0.254270   0.49733944
7.800000 -0.243672   0.49745923
7.810000 -0.233122   0.49757742
7.820000 -0.222619   0.49769407
7.830000 -0.212159   0.49780926
7.840000 -0.201742   0.49792305
7.850000 -0.191364   0.49803551
7.860000 -0.181025   0.49814670
7.870000 -0.170721   0.49825669
7.880000 -0.160452   0.49836555
7.890000 -0.150214   0.49847335
7.900000 -0.140007   0.49858015
7.910000 -0.129827   0.49868602
7.920000 -0.119673   0.49879103
7.930000 -0.109543   0.49889525
7.940000 -0.099434   0.49899875
7.950000 -0.089346   0.49910159
7.960000 -0.079276   0.49920385
7.970000 -0.069221   0.49930558
7.980000 -0.059180   0.49940686
7.990000 -0.049151   0.49950776
8.000000 -0.039132   0.49960834
8.010000 -0.029120   0.49970868
8.020000 -0.019115   0.49980883
8.030000 -0.009113   0.49990887
8.040000 0.000887   0.50000887
8.050000 0.010887   0.50010889
8.060000 0.020889   0.50020900
8.070000 0.030896   0.50030928
8.080000 0.040908   0.50040978
8.090000 0.050929   0.50051058
8.100000 0.060960   0.50061174
8.110000 0.071003   0.50071333
8.120000 0.081061   0.50081543
8.130000 0.091134   0.50091809
8.140000 0.101226   0.50102139
8.150000 0.111338   0.50112539
8.160000 0.121472   0.50123017
8.170000 0.131630   0.50133578
8.180000 0.141815   0.50144231
8.190000 0.152028   0.50154981
8.200000 0.162271   0.50165835
8.210000 0.172546   0.50176801
8.220000 0.182856   0.50187884
8.230000 0.193202   0.50199092
8.240000 0.203587   0.50210432
8.250000 0.214011   0.50221910
8.260000 0.224479   0.50233533
8.270000 0.234990   0.50245307
8.280000 0.245548   0.50257239
8.290000 0.256155   0.50269337
8.300000 0.266812   0.50281606
8.310000 0.277522   0.50294052
8.320000 0.288286   0.50306683
8.330000 0.299108   0.50319505
8.340000 0.309987   0.50332525
8.350000 0.320928   0.50345747
8.360000 0.331932   0.50359180
8.370000 0.343000   0.50372828
8.380000 0.354136   0.50386698
8.390000 0.365340   0.50400796
8.400000 0.376616   0.50415128
8.410000 0.387965   0.50429699
8.420000 0.399389   0.50444514
8.430000 0.410890   0.50459580
8.440000 0.422471   0.50474900
8.450000 0.434133   0.50490481
8.460000 0.445879   0.50506327
8.470000 0.457710   0.50522442
8.480000 0.469630   0.50538831
